germination.logit_pheno,establishment.logit_pheno,y1surv.logit_pheno,beta_pheno,k_pheno,flowering.logit_pheno,fruitPerPlant_pheno,germination.prob,establishment.prob,y1surv.prob,flowering.prob,germinated,established,y1surv,flowered,Indiv_ID,week,week_next,elapsed_weeks,size,germination.logit_geno,establishment.logit_geno,y1surv.logit_geno,beta_geno,k_geno,flowering.logit_geno,fruitPerPlant_geno
-1.852076444810986,0.5450421197485633,-0.2530468362200064,8.677340330200542,NA,-0.9860935333401034,NA,0.13562928288872805,0.6329845617891342,0.4370737114969523,0.2716843681194593,0,NA,NA,NA,1,11,12,1,NA,-1.5757095151096439,0.5999675211595042,-0.22454924057632097,8.902206756944784,0.008323036833556128,-0.8636051929957238,27.267176126190364
-1.852076444810986,0.5450421197485633,-0.2530468362200064,8.677340330200542,NA,-0.9860935333401034,NA,0.13562928288872805,0.6329845617891342,0.4370737114969523,0.2716843681194593,0,NA,NA,NA,1,12,NA,NA,NA,-1.5757095151096439,0.5999675211595042,-0.22454924057632097,8.902206756944784,0.008323036833556128,-0.8636051929957238,27.267176126190364
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,1,2,1,8.544647662181367,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,2,3,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,3,4,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,4,5,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,5,6,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,6,7,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,7,8,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,8,9,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,9,10,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,10,11,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,11,12,1,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.2932628151187395,0.9841809069037805,-0.23695416534366245,8.544647662181367,NA,-0.7763215047450223,NA,0.21530105754319917,0.7279370114939475,0.44103708476516285,0.31511322698525146,0,NA,NA,NA,2,12,NA,NA,NA,-1.7294831231989896,0.9136818166374826,-0.2138374053318009,8.326354937012406,0.006037125726545265,-0.8461366383436212,36.73820572578694
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,1,2,1,4.368969122371681,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,2,3,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,3,4,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,4,5,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,5,6,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,6,7,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,7,8,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,8,9,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,9,10,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,10,11,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,11,12,1,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.4967616089983038,0.18195402467584987,-0.22551693646037807,4.368969122371681,NA,-0.8720930677387211,NA,0.1829090151492971,0.5453634202675876,0.4438585009551695,0.29481896486425513,1,0,NA,NA,3,12,NA,NA,NA,-1.7836063981948027,0.7770828181866962,-0.20407629656293724,5.3870230517143325,0.006066106496435028,-0.5887436409679762,13.833858825618725
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,1,2,1,5.0232190632783995,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,2,3,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,3,4,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,4,5,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,5,6,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,6,7,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,7,8,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,8,9,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,9,10,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,10,11,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,11,12,1,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-1.536230023409224,0.9730326220636996,-0.15839759367266962,5.0232190632783995,NA,-0.33618152481150265,NA,0.17708398691035668,0.7257235508428445,0.4604831894512775,0.41673732749841297,0,NA,NA,NA,4,12,NA,NA,NA,-1.6240250247338113,0.6847494666077462,-0.15538419218602428,7.2633538298603035,0.007349475861219514,-0.6779065124338799,28.678667107021088
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,1,2,1,3.749510492617861,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,2,3,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,3,4,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,4,5,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,5,6,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,6,7,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,7,8,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,8,9,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,9,10,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,10,11,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,11,12,1,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-0.8542238328317424,0.6539821413283721,-0.19596720266386147,3.749510492617861,NA,-0.5473405372716691,NA,0.29854756349968326,0.6579072672198714,0.4511643861550444,0.3664816444908057,1,0,NA,NA,5,12,NA,NA,NA,-1.4532151315197586,0.6842632546365598,-0.19446014027081418,5.173313523434093,0.0056407753860755845,-0.7768443846058556,31.667256094695848
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,1,2,1,10.428895514756205,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,2,3,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,3,4,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,4,5,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,5,6,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,6,7,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,7,8,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,8,9,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,9,10,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,10,11,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,11,12,1,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.228306296309448,0.7820643073778857,-0.33149496478946183,10.428895514756205,NA,-1.4127500418715295,NA,0.2264780009604515,0.6861248488159211,0.41787691971826335,0.1958006648849187,0,NA,NA,NA,6,12,NA,NA,NA,-1.2702542409038171,0.9380897358013712,-0.2873732273441328,9.72409508997024,0.013063424554540095,-1.5953361803365347,26.107302739612713
-1.822981671056103,0.8203818805600938,-0.2666767267042976,9.172496367004564,NA,-0.9858917738832276,NA,0.1390764805790426,0.6943173967381636,0.43372313498345677,0.27172429250008384,0,NA,NA,NA,7,1,2,1,9.172496367004564,-1.6452018433114315,0.8173402891844861,-0.18115957620817014,7.254572055755646,0.013076022802744721,-0.7320622665238526,22.926646450788535
-1.822981671056103,0.8203818805600938,-0.2666767267042976,9.172496367004564,NA,-0.9858917738832276,NA,0.1390764805790426,0.6943173967381636,0.43372313498345677,0.27172429250008384,0,NA,NA,NA,7,2,3,1,NA,-1.6452018433114315,0.8173402891844861,-0.18115957620817014,7.254572055755646,0.013076022802744721,-0.7320622665238526,22.926646450788535
-1.822981671056103,0.8203818805600938,-0.2666767267042976,9.172496367004564,NA,-0.9858917738832276,NA,0.1390764805790426,0.6943173967381636,0.43372313498345677,0.27172429250008384,0,NA,NA,NA,7,3,4,1,NA,-1.6452018433114315,0.8173402891844861,-0.18115957620817014,7.254572055755646,0.013076022802744721,-0.7320622665238526,22.926646450788535
-1.822981671056103,0.8203818805600938,-0.2666767267042976,9.172496367004564,NA,-0.9858917738832276,NA,0.1390764805790426,0.6943173967381636,0.43372313498345677,0.27172429250008384,0,NA,NA,NA,7,4,5,1,NA,-1.6452018433114315,0.8173402891844861,-0.18115957620817014,7.254572055755646,0.013076022802744721,-0.7320622665238526,22.926646450788535
-1.822981671056103,0.8203818805600938,-0.2666767267042976,9.172496367004564,NA,-0.9858917738832276,NA,0.1390764805790426,0.6943173967381636,0.43372313498345677,0.27172429250008384,0,NA,NA,NA,7,5,6,1,NA,-1.6452018433114315,0.8173402891844861,-0.18115957620817014,7.254572055755646,0.013076022802744721,-0.7320622665238526,22.926646450788535
