germination.logit_pheno,establishment.logit_pheno,y1surv.logit_pheno,k_pheno,flowering.logit_pheno,fruitPerPlant_pheno,germination.prob,establishment.prob,y1surv.prob,flowering.prob,germinated,established,y1surv,flowered,Indiv_ID,week,week_next,elapsed_weeks,size,germination.logit_geno,establishment.logit_geno,y1surv.logit_geno,k_geno,flowering.logit_geno,fruitPerPlant_geno
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,3,4,1,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,4,5,1,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,5,6,1,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,6,7,1,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,7,8,1,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,8,9,1,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,9,10,1,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,10,11,1,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,11,12,1,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-2.521253222822888,1.1641380689381469,-0.17056660485462688,NA,-1.3750077834604697,NA,0.074381616002702,0.7620838102212822,0.45746142991467953,0.20181196846731767,0,NA,NA,NA,2,12,NA,NA,NA,-2.0574837961586088,0.9390072972822308,-0.13017566623916058,0.009475466352225199,-1.0765390685119154,39.072742374240846
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,1,2,1,7,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,2,3,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,3,4,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,4,5,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,5,6,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,6,7,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,7,8,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,8,9,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,9,10,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,10,11,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,11,12,1,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-0.5189889403620406,1.2132975798323198,-0.19781848342860026,NA,-1.2731892260371651,NA,0.3730886836220128,0.7708818976744638,0.45070602268599275,0.2187117980180196,0,NA,NA,NA,3,12,NA,NA,NA,-0.8947254278192222,0.9843233241270558,-0.2304348897848152,0.012633359664322795,-1.0658598765433904,28.13472398672671
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,1,2,1,7,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,2,3,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,3,4,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,4,5,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,5,6,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,6,7,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,7,8,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,8,9,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,9,10,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,10,11,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,11,12,1,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.9366946457166523,0.3946030490857154,-0.1675322328674676,NA,-2.1268202698432312,NA,0.1260114338466287,0.5973902968182353,0.45821462876786206,0.10651723235579268,0,NA,NA,NA,4,12,NA,NA,NA,-1.5001507284351472,0.5157930514488762,-0.23914437264392918,0.009603913804289333,-1.5955422426598658,31.948661651006613
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,1,2,1,7,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,2,3,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,3,4,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,4,5,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,5,6,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,6,7,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,7,8,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,8,9,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,9,10,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,10,11,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,11,12,1,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.3453016338814545,1.1450350315124957,-0.1599155048118607,NA,-1.1712685126553686,NA,0.20663955870834524,0.7586028770670818,0.4601061046946798,0.2366257711904925,0,NA,NA,NA,5,12,NA,NA,NA,-1.8859445105994868,1.2110017916593123,-0.17225242023596696,0.014838387417555929,-1.0299967787195043,32.85743509311703
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,1,2,1,7,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,2,3,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,3,4,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,4,5,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,5,6,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,6,7,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,7,8,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,8,9,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,9,10,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,10,11,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,11,12,1,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-1.1080465018665726,0.5583865493456469,-0.11741427000750339,NA,-2.083599331851626,NA,0.2482352603469302,0.6360791368055924,0.47068010870033367,0.11070112866699708,0,NA,NA,NA,6,12,NA,NA,NA,-1.1608292848994393,0.6982767446033327,-0.09637610515472585,0.013938292444773327,-1.7249467889416594,21.706686470758836
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,1,2,1,7,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,2,3,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,3,4,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,4,5,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,5,6,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,6,7,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,7,8,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,8,9,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,9,10,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,10,11,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,11,12,1,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-2.0637290696975104,0.4772044932763858,-0.3364501249749845,NA,-1.0674101730280618,NA,0.11267246860117601,0.617087539635509,0.41667204103502775,0.2558959095622126,0,NA,NA,NA,7,12,NA,NA,NA,-1.734321651995814,0.5133423673616268,-0.229018270201047,0.007077972290674455,-0.7827818562860711,35.13451765228091
-1.8149594390914636,0.7810196511795361,-0.250957637222385,NA,-0.9984862254919137,NA,0.1400398002520993,0.6858998304949103,0.43758780600665137,0.2692391515829384,0,NA,NA,NA,8,1,2,1,7,-1.6864957263223659,0.5811623055902663,-0.27292507752931783,0.006774547252706903,-1.2275647827166234,46.29372495820315
-1.8149594390914636,0.7810196511795361,-0.250957637222385,NA,-0.9984862254919137,NA,0.1400398002520993,0.6858998304949103,0.43758780600665137,0.2692391515829384,0,NA,NA,NA,8,2,3,1,NA,-1.6864957263223659,0.5811623055902663,-0.27292507752931783,0.006774547252706903,-1.2275647827166234,46.29372495820315
